0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131
0.2344133333333333,0.2722450980392157,0.3103596078431372,0.3280180392156863,0.32996745098039215,0.3254803921568628,0.3201749019607843,0.31068000000000007,0.3171392156862745,0.30873058823529415,0.282343137254902,0.234398431372549,0.28002078431372546,0.2556729411764706,0.32604588235294124,0.3190886274509804,0.3170639215686275,0.32212431372549016,0.32212431372549016,0.31233176470588236,0.30282196078431367,0.3283235294117647,0.3445752941176471,0.3165737254901961,0.3171392156862745,0.31882078431372546,0.32357568627450983,0.3230101960784314,0.30143019607843136,0.34288588235294115,0.35322901960784314,0.32577803921568627,0.3280180392156863,0.32772039215686277,0.3108803921568627,0.3128298039215686,0.30669098039215686,0.3156878431372549,0.33193960784313725,0.286264705882353,0.2722301960784314,0.2814572549019608,0.29968117647058823,0.29467333333333334,0.28770117647058824,0.27087607843137257,0.2487156862745098,0.25402117647058825,0.26810823529411765,0.3459741176470588,0.31852313725490194,0.30341019607843134,0.3347827450980392,0.3263741176470588,0.3171243137254902,0.3171243137254902,0.3350427450980392,0.33112117647058825,0.2829235294117647,0.2672372549019608,0.27508039215686275,0.2591113725490196,0.24456392156862744,0.2322337254901961,0.15031333333333333,0.10943098039215686,0.16099960784313727,0.24030196078431373,0.3546156862745098,0.37731176470588235,0.251821568627451,0.18009450980392158,0.14029058823529414,0.14080352941176472,0.17268901960784314,0.29590941176470587,0.30876039215686274,0.28379450980392157,0.32244470588235297,0.33475999999999995,0.3397905882352941,0.3551713725490196,0.33245254901960786,0.30861764705882355,0.31673568627450976,0.3173011764705882,0.3206721568627451,0.35178470588235294,0.3338286274509804,0.3276450980392157,0.2928866666666667,0.3211937254901961,0.32264509803921565,0.2720149019607843,0.1961886274509804,0.18167098039215687,0.2243556862745098,0.19630156862745096,0.32653176470588235,0.7285117647058824,0.44508039215686274,0.21034392156862747,0.15402745098039217,0.1335486274509804,0.14808901960784313,0.3023317647058824,0.3666235294117647,0.3570235294117647,0.32876196078431374,0.3207035294117647,0.3285913725490196,0.27790078431372545,0.2867549019607843,0.2805862745098039,0.33885215686274506,0.3539729411764706,0.3548211764705882,0.31842588235294117,0.28930039215686276,0.3111482352941176,0.36156313725490197,0.3296250980392157,0.3189913725490196,0.31339529411764705,0.2744623529411765,0.3094737254901961,0.341955294117647,0.3282262745098039,0.31249450980392157,0.29891529411764706,0.9918443137254903,0.9975
0.2467435294117647,0.27392666666666665,0.30308196078431376,0.3218564705882353,0.3338890196078431,0.3333235294117647,0.3240964705882353,0.306758431372549,0.3221996078431373,0.31265215686274506,0.286264705882353,0.242241568627451,0.2839423529411764,0.25400627450980395,0.32212431372549016,0.3151670588235294,0.3266113725490196,0.32212431372549016,0.3280180392156863,0.31625333333333333,0.30282196078431367,0.32496745098039215,0.33673215686274505,0.3165737254901961,0.32890392156862747,0.32666392156862745,0.3274972549019608,0.32693176470588237,0.3092733333333333,0.35072901960784314,0.36107215686274513,0.3336211764705882,0.32635137254901964,0.32772039215686277,0.30695882352941173,0.30890823529411765,0.3069737254901961,0.31625333333333333,0.33193960784313725,0.286264705882353,0.26970745098039217,0.27810117647058824,0.293236862745098,0.2868301960784314,0.28377960784313727,0.2669545098039216,0.24479411764705883,0.25009960784313723,0.26810823529411765,0.34653960784313725,0.32244470588235297,0.306758431372549,0.33673215686274505,0.3288890196078431,0.3171243137254902,0.32104588235294124,0.3288890196078431,0.3350427450980392,0.2907666666666667,0.2672372549019608,0.2711588235294118,0.2512682352941177,0.24734666666666666,0.2669545098039216,0.1738278431372549,0.11024941176470589,0.13828862745098042,0.1921121568627451,0.24452901960784315,0.24397843137254904,0.1694686274509804,0.1546156862745098,0.12911411764705882,0.10385764705882353,0.19627098039215687,0.3242462745098039,0.26624117647058826,0.2076854901960784,0.25025725490196077,0.3037603921568628,0.3169090196078432,0.3023239215686274,0.28744823529411767,0.2863094117647059,0.2751101960784314,0.28463490196078434,0.3221839215686274,0.3101364705882353,0.3053517647058823,0.2996960784313726,0.3049866666666667,0.2993835294117647,0.31089529411764705,0.31543490196078433,0.19897137254901962,0.1452380392156863,0.18123333333333336,0.1769913725490196,0.24222156862745098,0.4501101960784314,0.3268976470588235,0.1831905882352941,0.14029058823529414,0.12765490196078433,0.15170509803921567,0.30007686274509804,0.3573737254901961,0.34918039215686275,0.31894666666666666,0.31172156862745104,0.3235309803921569,0.2809513725490196,0.2828333333333334,0.278636862745098,0.3349305882352941,0.3500513725490196,0.35089960784313723,0.3111482352941176,0.28930039215686276,0.31506980392156864,0.357641568627451,0.31786039215686274,0.3111482352941176,0.31339529411764705,0.2744623529411765,0.3055521568627451,0.33803372549019606,0.32430470588235294,0.3085729411764706,0.29891529411764706,0.9918443137254903,0.9975
0.2624298039215686,0.2817698039215686,0.30308196078431376,0.3218564705882353,0.3456537254901961,0.34508823529411764,0.3240964705882353,0.302836862745098,0.3221996078431373,0.31265215686274506,0.29018627450980394,0.25008470588235293,0.2878639215686275,0.25400627450980395,0.32604588235294124,0.3151670588235294,0.3266113725490196,0.3226898039215686,0.32577803921568627,0.32242980392156867,0.3073090196078431,0.32104588235294124,0.33618156862745097,0.3249823529411765,0.3524333333333334,0.33842862745098035,0.3305854901960784,0.3392619607843137,0.3190886274509804,0.35072901960784314,0.3622109803921569,0.3414643137254902,0.3341945098039215,0.3294019607843138,0.30752431372549016,0.3108803921568627,0.3069737254901961,0.3201749019607843,0.33475999999999995,0.2927239215686275,0.27362901960784314,0.2820227450980392,0.28931529411764706,0.28290862745098044,0.2798580392156863,0.27087607843137257,0.2487156862745098,0.24617803921568626,0.2678403921568627,0.35019333333333336,0.32693176470588237,0.3092733333333333,0.33672431372549017,0.3302878431372549,0.31852313725490194,0.3308611764705882,0.3308611764705882,0.3445752941176471,0.2916227450980392,0.2630329411764706,0.27170941176470587,0.24704117647058824,0.24732392156862745,0.28261803921568623,0.20573607843137254,0.14188980392156864,0.13883921568627453,0.1296349019607843,0.14283607843137253,0.1759129411764706,0.15378235294117648,0.14650470588235293,0.17452117647058824,0.20979254901960784,0.3128545098039216,0.3461764705882353,0.26214196078431373,0.2226435294117647,0.2069572549019608,0.21815647058823529,0.20581843137254904,0.21561098039215687,0.17666313725490196,0.1777643137254902,0.18336745098039214,0.18450627450980392,0.20608627450980394,0.18394078431372549,0.24385058823529412,0.2620070588235294,0.3053596078431372,0.29664549019607844,0.2952388235294118,0.3098388235294117,0.20370352941176473,0.12727411764705882,0.12746235294117647,0.14030549019607846,0.1873494117647059,0.24004196078431372,0.22354509803921568,0.14648980392156863,0.1159050980392157,0.11391803921568627,0.16934078431372548,0.29810470588235294,0.35820705882352943,0.3399305882352941,0.3144517647058823,0.3066611764705882,0.31676627450980394,0.2929611764705882,0.28480549019607837,0.282558431372549,0.33913490196078433,0.350616862745098,0.34697803921568626,0.30722666666666665,0.28930039215686276,0.32291294117647057,0.357641568627451,0.3105827450980392,0.30722666666666665,0.32123843137254904,0.28622705882352945,0.3094737254901961,0.33803372549019606,0.3282262745098039,0.3007298039215687,0.2949937254901961,0.9918443137254903,0.9975
0.2624298039215686,0.28961294117647063,0.3061701960784314,0.32577803921568627,0.35154745098039214,0.34508823529411764,0.3201749019607843,0.29891529411764706,0.3143564705882353,0.31265215686274506,0.2882368627450981,0.25400627450980395,0.29627254901960787,0.25400627450980395,0.32996745098039215,0.3230101960784314,0.32606078431372554,0.31793490196078433,0.32577803921568627,0.32691686274509807,0.31320274509803925,0.31852313725490194,0.3440247058823529,0.34459019607843133,0.3541149019607843,0.3345070588235294,0.3305854901960784,0.3431835294117647,0.32693176470588237,0.3546505882352941,0.3622109803921569,0.342603137254902,0.342603137254902,0.3333235294117647,0.31144588235294113,0.31144588235294113,0.31089529411764705,0.3240964705882353,0.33868156862745097,0.29664549019607844,0.28344431372549017,0.28791647058823533,0.29715843137254905,0.2868301960784314,0.28770117647058824,0.27479764705882354,0.2487156862745098,0.24617803921568626,0.27879450980392156,0.3541149019607843,0.32944666666666667,0.31262156862745094,0.3400725490196078,0.32888117647058823,0.3230101960784314,0.3373203921568627,0.33703764705882355,0.3538250980392157,0.2891078431372549,0.26135137254901963,0.2744921568627451,0.24535176470588238,0.23415254901960786,0.26944666666666667,0.25055490196078434,0.16934078431372548,0.17413333333333333,0.19180666666666668,0.1809129411764706,0.18598823529411765,0.21317137254901963,0.26753764705882355,0.27480745098039217,0.34931725490196075,0.345678431372549,0.29272588235294117,0.28852156862745093,0.31402313725490194,0.2551996078431372,0.21206235294117645,0.26557254901960786,0.2932913725490196,0.23390235294117648,0.22268823529411766,0.2257764705882353,0.20029764705882352,0.20535803921568627,0.17059960784313727,0.16020392156862745,0.19766274509803922,0.24101529411764705,0.2975313725490196,0.3053517647058823,0.3000462745098039,0.2493635294117647,0.1465843137254902,0.13136117647058823,0.13441176470588234,0.15625960784313728,0.1781450980392157,0.15492117647058823,0.14480039215686275,0.14193450980392158,0.13151607843137256,0.20795333333333332,0.31320274509803925,0.3615552941176471,0.3424454901960784,0.31304509803921565,0.30552235294117647,0.3161780392156862,0.3021505882352941,0.28872705882352945,0.28648,0.3430564705882353,0.350616862745098,0.3430564705882353,0.3033050980392157,0.28930039215686276,0.3268345098039216,0.35372,0.30273960784313725,0.3033050980392157,0.329081568627451,0.2940701960784314,0.31339529411764705,0.3341121568627451,0.3282262745098039,0.29680823529411765,0.2910721568627451,0.9918443137254903,0.9975
0.24255411764705884,0.28739568627450984,0.31401333333333337,0.3296996078431373,0.35546901960784316,0.3437043137254902,0.3145866666666667,0.306758431372549,0.3143564705882353,0.3165737254901961,0.2882368627450981,0.2579278431372549,0.29627254901960787,0.25065019607843136,0.3383760784313725,0.3274972549019608,0.3417470588235294,0.33112117647058825,0.3350427450980392,0.3302878431372549,0.31068000000000007,0.32441686274509807,0.34851176470588235,0.3535721568627451,0.34348901960784317,0.3244466666666667,0.3233078431372549,0.34235019607843137,0.32693176470588237,0.3538172549019608,0.3624937254901961,0.34652470588235296,0.34652470588235296,0.33921725490196075,0.31089529411764705,0.31144588235294113,0.3058725490196078,0.3190737254901961,0.3350427450980392,0.2927239215686275,0.2840098039215686,0.2918380392156863,0.3030521568627451,0.29664549019607844,0.2919054901960785,0.27871921568627445,0.2487156862745098,0.2422564705882353,0.28553647058823534,0.35974078431372547,0.3300121568627451,0.3112149019607843,0.33866588235294115,0.32887333333333335,0.32693176470588237,0.3412419607843137,0.3429313725490196,0.3588854901960784,0.29246392156862744,0.25350823529411765,0.26664901960784315,0.24591725490196079,0.23388470588235294,0.2697443137254902,0.27188196078431376,0.23492117647058824,0.2492235294117647,0.2461729411764706,0.2417007843137255,0.2739443137254902,0.2823529411764706,0.2781635294117647,0.2708858823529412,0.30841215686274515,0.2579972549019608,0.25015411764705886,0.29637960784313727,0.31598745098039216,0.26278980392156864,0.21965254901960785,0.2602592156862745,0.24008588235294118,0.2185137254901961,0.2532423529411765,0.23477333333333333,0.22049372549019608,0.2726129411764706,0.23703607843137253,0.1431486274509804,0.13188196078431372,0.15170509803921567,0.23512156862745098,0.29921294117647057,0.3227423529411765,0.29921294117647057,0.19389607843137255,0.13523019607843134,0.13016980392156863,0.12149333333333334,0.1697137254901961,0.16217607843137255,0.14813372549019607,0.14834117647058825,0.12670862745098038,0.25385843137254904,0.3280180392156863,0.36547686274509805,0.3463819607843137,0.32147647058823525,0.31506980392156864,0.3161780392156862,0.30942823529411767,0.2926486274509804,0.28648,0.3430564705882353,0.350616862745098,0.3413898039215686,0.2993835294117647,0.28930039215686276,0.33075607843137256,0.349798431372549,0.2948964705882353,0.29546196078431375,0.32516,0.2979917647058824,0.3094737254901961,0.3301905882352941,0.3282262745098039,0.2928866666666667,0.2910721568627451,0.9918443137254903,0.9975
0.2268678431372549,0.28739568627450984,0.3182176470588235,0.3350427450980392,0.35322901960784314,0.3437043137254902,0.3151521568627451,0.3165737254901961,0.3221996078431373,0.32441686274509807,0.2927239215686275,0.2618494117647059,0.30216627450980393,0.2467286274509804,0.33754274509803917,0.32666392156862745,0.3602537254901961,0.34653960784313725,0.34653960784313725,0.3347749019607843,0.3204952941176471,0.3300427450980392,0.3535721568627451,0.3513321568627451,0.3440545098039216,0.3322898039215686,0.3322898039215686,0.3462717647058824,0.3274972549019608,0.35438274509803924,0.36166039215686274,0.342603137254902,0.3459741176470588,0.3397827450980392,0.31481686274509807,0.31089529411764705,0.3058725490196078,0.3151521568627451,0.32636627450980393,0.28377960784313727,0.27842156862745093,0.28931529411764706,0.3075392156862745,0.29664549019607844,0.28798392156862745,0.27479764705882354,0.24479411764705883,0.2344133333333333,0.29086470588235297,0.35974078431372547,0.32777215686274513,0.3117803921568627,0.3420141176470588,0.3327949019607843,0.3274972549019608,0.3432141176470588,0.33900980392156865,0.354398431372549,0.29246392156862744,0.2515360784313726,0.2590886274509804,0.24454823529411765,0.24456313725490197,0.26979686274509806,0.28061098039215693,0.24531686274509804,0.2599019607843137,0.2775603921568628,0.24900823529411767,0.20587098039215687,0.1868286274509804,0.19467176470588235,0.2109235294117647,0.24761647058823527,0.2593811764705882,0.2913192156862745,0.2736835294117647,0.24231098039215687,0.2185137254901961,0.20282745098039218,0.24650745098039217,0.2056101960784314,0.17759372549019609,0.21401176470588235,0.20029764705882352,0.17790705882352942,0.22413254901960783,0.2367305882352941,0.19664392156862742,0.14057333333333336,0.13520039215686275,0.14691254901960787,0.2166149019607843,0.2905592156862745,0.301758431372549,0.2530180392156863,0.18780980392156862,0.17071686274509804,0.14159921568627448,0.21141450980392157,0.2274062745098039,0.13491764705882353,0.15081137254901963,0.19808549019607846,0.28770117647058824,0.33473019607843135,0.3559670588235294,0.3433313725490196,0.33075607843137256,0.3246172549019608,0.31339529411764705,0.3080294117647059,0.2926486274509804,0.28648,0.33913490196078433,0.350616862745098,0.3374682352941176,0.2993835294117647,0.28930039215686276,0.3285160784313726,0.34587686274509805,0.2988180392156863,0.2993835294117647,0.329081568627451,0.2979917647058824,0.3094737254901961,0.3341121568627451,0.3321478431372549,0.29680823529411765,0.2910721568627451,0.9918443137254903,0.9975
0.23641529411764706,0.2946882352941177,0.3271996078431373,0.3389643137254902,0.36107215686274513,0.3476258823529412,0.3190737254901961,0.32441686274509807,0.3238811764705883,0.33282549019607843,0.29664549019607844,0.2663364705882353,0.3060878431372549,0.25065019607843136,0.34538588235294115,0.33842862745098035,0.3627913725490196,0.35102666666666665,0.35019333333333336,0.34459019607843133,0.3300427450980392,0.34572901960784314,0.363096862745098,0.35917529411764704,0.3558192156862745,0.34797607843137257,0.34797607843137257,0.35468039215686276,0.3345070588235294,0.36614745098039214,0.3734250980392157,0.35634,0.3538172549019608,0.3498807843137255,0.3254803921568628,0.32772039215686277,0.31625333333333333,0.31852313725490194,0.33282549019607843,0.2840623529411765,0.27898705882352937,0.29913058823529415,0.3114607843137255,0.2944054901960784,0.28798392156862745,0.27508039215686275,0.2464756862745098,0.23833490196078433,0.2947862745098039,0.36114745098039214,0.3291788235294118,0.3157019607843137,0.3470745098039215,0.33336039215686275,0.3227423529411765,0.3339643137254902,0.33900980392156865,0.3459819607843137,0.2871356862745098,0.24734666666666666,0.25771960784313724,0.2555172549019608,0.24043411764705883,0.23346196078431375,0.1912858823529412,0.234423137254902,0.26579568627450983,0.23050156862745097,0.16383490196078432,0.1285407843137255,0.13302784313725488,0.15655725490196082,0.22322392156862747,0.2601996078431372,0.29549372549019604,0.2921376470588235,0.2515380392156863,0.2456670588235294,0.218781568627451,0.22662470588235295,0.2305313725490196,0.21762784313725492,0.1957729411764706,0.20194941176470588,0.20811098039215686,0.19607843137254902,0.22017333333333333,0.23978117647058822,0.2092192156862745,0.17305411764705883,0.15762078431372548,0.12032470588235294,0.14494039215686275,0.20572117647058824,0.2712568627450981,0.29310470588235293,0.29360980392156866,0.2678403921568627,0.21045333333333333,0.23936352941176472,0.25228980392156863,0.189201568627451,0.2387078431372549,0.3338890196078431,0.3137235294117647,0.33471529411764706,0.3500960784313726,0.3402807843137255,0.3380635294117647,0.3294098039215686,0.31061254901960783,0.30833490196078434,0.29293137254901963,0.2831239215686274,0.33521333333333336,0.3517556862745098,0.3413898039215686,0.2993835294117647,0.28930039215686276,0.33243764705882356,0.349798431372549,0.30273960784313725,0.30722666666666665,0.329081568627451,0.2979917647058824,0.31339529411764705,0.33803372549019606,0.33606941176470584,0.3007298039215687,0.2910721568627451,0.9887560784313727,0.9975
0.256023137254902,0.31037450980392156,0.3328027450980392,0.34456745098039215,0.370336862745098,0.3493074509803922,0.3190737254901961,0.32890392156862747,0.3238811764705883,0.33282549019607843,0.2927239215686275,0.2702580392156863,0.30665333333333333,0.2526223529411765,0.35322901960784314,0.3468372549019608,0.3507588235294118,0.3468372549019608,0.35019333333333336,0.34741058823529414,0.33956745098039215,0.36114745098039214,0.3807552941176471,0.3734776470588236,0.36171294117647057,0.35638470588235294,0.3558192156862745,0.3625235294117647,0.3462717647058824,0.3857552941176471,0.4008760784313725,0.3877125490196079,0.36811960784313724,0.3622109803921569,0.3431388235294118,0.33724509803921565,0.32691686274509807,0.32693176470588237,0.3367470588235294,0.2910721568627451,0.2888023529411765,0.3075392156862745,0.31763725490196076,0.29832705882352945,0.28798392156862745,0.2801407843137255,0.2503972549019608,0.24617803921568626,0.29310470588235293,0.35666039215686274,0.33141882352941177,0.32103019607843136,0.3568898039215686,0.33785529411764703,0.31882078431372546,0.32612117647058825,0.35046901960784316,0.33673215686274505,0.27479764705882354,0.24427333333333334,0.26699921568627455,0.2690239215686274,0.22874470588235296,0.18060745098039216,0.159898431372549,0.17558470588235292,0.1873494117647059,0.17950627450980391,0.167741568627451,0.16099960784313727,0.1705243137254902,0.20189686274509802,0.19939686274509805,0.22292627450980393,0.23834470588235296,0.23332196078431372,0.2848678431372549,0.3120509803921569,0.22410980392156862,0.22018823529411766,0.2392156862745098,0.23865019607843135,0.25265490196078433,0.23304705882352944,0.1977529411764706,0.22296392156862743,0.24116509803921568,0.1913156862745098,0.15516549019607842,0.16887960784313724,0.15652666666666665,0.1556635294117647,0.15199490196078433,0.15029843137254903,0.25728980392156864,0.29230117647058823,0.29608,0.3061701960784314,0.24850039215686276,0.23260666666666668,0.22506901960784315,0.28721098039215687,0.3240964705882353,0.3500960784313726,0.3195647058823529,0.3324682352941176,0.34365960784313726,0.3380635294117647,0.34257333333333334,0.33784117647058826,0.3137235294117647,0.3094737254901961,0.29293137254901963,0.2831239215686274,0.3341121568627451,0.3492329411764706,0.34587686274509805,0.30722666666666665,0.29322196078431373,0.33635921568627447,0.3464423529411765,0.30273960784313725,0.30722666666666665,0.32516,0.2901486274509804,0.3094737254901961,0.33803372549019606,0.33606941176470584,0.30465137254901964,0.2949937254901961,0.9887560784313727,0.9966666666666667
0.24762941176470588,0.31319490196078437,0.35102666666666665,0.3583043137254902,0.37818,0.3543678431372549,0.31123058823529415,0.32106078431372553,0.3356458823529411,0.33282549019607843,0.31625333333333333,0.2565439215686275,0.3184180392156863,0.2775505882352941,0.3574333333333333,0.3468372549019608,0.34462000000000004,0.3675839215686274,0.35974078431372547,0.36366235294117644,0.36563450980392154,0.36955607843137256,0.38916392156862745,0.3773992156862745,0.36731607843137254,0.3555513725490196,0.36366235294117644,0.36366235294117644,0.35019333333333336,0.4034137254901961,0.4087192156862745,0.3916341176470588,0.37318,0.3695035294117647,0.35546901960784316,0.3476258823529412,0.33868156862745097,0.34066862745098037,0.3356458823529411,0.30340235294117646,0.2865623529411765,0.31763725490196076,0.32996745098039215,0.29832705882352945,0.2975086274509804,0.27229764705882353,0.25937921568627453,0.24617803921568626,0.3126976470588236,0.37850823529411765,0.34459019607843133,0.33141882352941177,0.34962,0.35270823529411766,0.3305854901960784,0.34459019607843133,0.3347749019607843,0.3468074509803921,0.25995960784313726,0.2585905882352941,0.2505172549019608,0.2673949019607843,0.18932156862745098,0.13809607843137256,0.16236862745098038,0.14276078431372552,0.1858980392156863,0.2262149019607843,0.25758745098039215,0.30072470588235295,0.27327372549019613,0.2082886274509804,0.21363176470588235,0.2408149019607843,0.2315878431372549,0.25346549019607845,0.29830705882352937,0.2980392156862745,0.27899686274509805,0.24343490196078432,0.2170929411764706,0.2367007843137255,0.23613529411764705,0.2479,0.24397843137254904,0.2563086274509804,0.20056549019607844,0.13194156862745096,0.13110039215686276,0.1540564705882353,0.21288,0.213698431372549,0.21283529411764707,0.16491333333333333,0.18394078431372549,0.2631905882352941,0.30392313725490194,0.29832705882352945,0.26810823529411765,0.2463207843137255,0.25810823529411764,0.28831215686274514,0.3355635294117647,0.3464423529411765,0.321804705882353,0.3335694117647059,0.34365960784313726,0.3422678431372549,0.32745254901960785,0.33391960784313723,0.3058803921568627,0.3010650980392157,0.27838392156862746,0.28930039215686276,0.33803372549019606,0.35315450980392155,0.3341121568627451,0.29322196078431373,0.31731686274509807,0.3461745098039216,0.34953058823529415,0.2988180392156863,0.3189913725490196,0.32516,0.2979917647058824,0.31339529411764705,0.33803372549019606,0.3349305882352941,0.3085729411764706,0.302836862745098,0.9856678431372549,0.9975
0.2481949019607843,0.3171164705882353,0.35102666666666665,0.3627913725490196,0.38994470588235297,0.36613254901960784,0.31543490196078433,0.32890392156862747,0.3356458823529411,0.34066862745098037,0.3201749019607843,0.26046549019607845,0.32233960784313725,0.2853937254901961,0.370336862745098,0.3558192156862745,0.3516298039215686,0.37123764705882356,0.3594729411764706,0.36171294117647057,0.36563450980392154,0.3773992156862745,0.3970070588235294,0.3869239215686275,0.37123764705882356,0.3555513725490196,0.3603062745098039,0.36366235294117644,0.3541149019607843,0.407335294117647,0.4087192156862745,0.3877125490196079,0.37094,0.3695035294117647,0.3543678431372549,0.35154745098039214,0.34205254901960785,0.34741058823529414,0.34797607843137257,0.31882078431372546,0.3033874509803921,0.32604588235294124,0.32996745098039215,0.3036701960784314,0.3073239215686274,0.2840623529411765,0.2633007843137255,0.24617803921568626,0.3076372549019608,0.37233176470588236,0.3451635294117647,0.32890392156862747,0.35019333333333336,0.35019333333333336,0.32666392156862745,0.3392619607843137,0.3451329411764706,0.33336823529411763,0.23757607843137257,0.2485450980392157,0.27857137254901965,0.2472741176470588,0.15378235294117648,0.14794901960784312,0.16258392156862747,0.18806274509803922,0.2782588235294118,0.34994823529411767,0.3675839215686274,0.35974078431372547,0.3166035294117647,0.2614337254901961,0.2001101960784314,0.23513647058823528,0.26737999999999995,0.3063278431372549,0.3094309803921569,0.2923607843137255,0.28032823529411766,0.2528772549019608,0.24562235294117646,0.25068274509803923,0.28402745098039217,0.32324313725490195,0.30728901960784316,0.26807333333333333,0.21934,0.19076509803921568,0.18124745098039216,0.14988980392156862,0.19359254901960785,0.24876235294117646,0.25266901960784316,0.19212627450980393,0.1923643137254902,0.26350313725490193,0.28912274509803926,0.3039678431372549,0.2689713725490196,0.2508227450980392,0.28752352941176473,0.29391529411764705,0.31371568627450985,0.3346776470588235,0.32572627450980396,0.3313294117647059,0.34225294117647054,0.3481388235294118,0.3254803921568628,0.3241043137254902,0.2960650980392157,0.29488862745098043,0.27222235294117647,0.2898658823529412,0.341955294117647,0.35315450980392155,0.3301905882352941,0.29322196078431373,0.3192890196078431,0.3461745098039216,0.34953058823529415,0.2988180392156863,0.3189913725490196,0.329081568627451,0.30191333333333337,0.3094737254901961,0.3368949019607843,0.3349305882352941,0.3085729411764706,0.302836862745098,0.9856678431372549,0.9975
